name,value,year,lastValue,rank
Worker,64623.96,102,64623,96,32
DC,52898.00,102,52898,33
Gallarate,24400.00,102,24400,34
Lady Confort,21100.00,102,21100,35
Goshik,13040.00,102,13040,36
Papasso,12800.00,102,12800,37
Vanzetti,8060.00,102,8060,38
Ador,5978.02,102,5978,02,39
Fujiwara,5542.88,102,5542,88,40
Sumilon,4690.00,102,4690,41
Ipanema,4031.00,102,4031,42
Rider,3785.00,102,3785,43
Trendy,3196.00,102,3196,44
Frutillitas,3194.00,102,3194,45
Pierre Cardin/Dali/Murakami,2920.00,102,2920,46
Azaleia,2400.00,102,2400,47
Bibi,2100.00,102,2100,48
Pigalle ,2000.00,102,2000,49
Hello Kitty,1596.00,102,1596,50
Via Uno,1000.00,102,1000,51
Gola,990.00,102,990,52
Dora,700.00,102,700,53
Country Jack,700.00,102,700,54
Falatino,600.00,102,600,55
Angra,600.00,102,600,56
Venus,590.00,102,590,57
Spiderman,300.00,102,300,58
Tiernitas,299.00,102,299,59
Varios_Saldos,200.00,102,200,60
Aquarella,199.00,102,199,61
Mel,100.00,102,100,62
Uniformes,0.00,102,0,63
Miss Carol,23101176.54,103,23101176,54,1
Adidas,16804400.14,103,16804400,14,2
New Balance,14176191.52,103,14176191,52,3
Topper,12975005.94,103,12975005,94,4
Reebok,6355310.00,103,6355310,5
Puma,6262441.00,103,6262441,6
Clarks,6176090.00,103,6176090,7
PUSH,5880688.34,103,5880688,34,8
Freeway ,5415677.00,103,5415677,9
North Sails N+,4861093.10,103,4861093,1,10
Camarao,4741731.56,103,4741731,56,11
Lombardino,4050010.00,103,4050010,12
Converse,3397370.00,103,3397370,13
MINI Miss Carol,3376708.78,103,3376708,78,14
Croco Kids,3202198.48,103,3202198,48,15
Branch,2845993.44,103,2845993,44,16
Crocs,2560234.96,103,2560234,96,17
Umbro,2308299.00,103,2308299,18
Wassington   ,2257021.00,103,2257021,19
PONY,1733472.82,103,1733472,82,20
Bottero,1363577.68,103,1363577,68,21
Caterpillar,716400.00,103,716400,22
Cuerart                  ,668076.00,103,668076,23
{Sin Definir},513698.10,103,513698,1,24
Boomerang,381566.84,103,381566,84,25
Merrell,295520.00,103,295520,26
Disney,213221.00,103,213221,27
A.Giannini,142359.00,103,142359,28
Worker,96374.74,103,96374,74,29
Havaianas,61684.00,103,61684,30
Blanditos,51740.00,103,51740,31
Ortope,42028.00,103,42028,32
DC,38199.00,103,38199,33
Gallarate,22300.00,103,22300,34
Ador,11285.51,103,11285,51,35
Fujiwara,11179.19,103,11179,19,36
Rider,8351.00,103,8351,37
Lady Confort,7600.00,103,7600,38
Trendy,6964.00,103,6964,39
Ipanema,6723.00,103,6723,40
Sumilon,4092.00,103,4092,41
Vanzetti,3380.00,103,3380,42
Pierre Cardin/Dali/Murakami,2280.00,103,2280,43
Frutillitas,2096.00,103,2096,44
Papasso,1600.00,103,1600,45
Via Uno,1000.00,103,1000,46
Hello Kitty,798.00,103,798,47
Leon,300.00,103,300,48
Bibi,200.00,103,200,49
Dora,200.00,103,200,50
Mormaii,100.00,103,100,51
Pigalle ,100.00,103,100,52
Tiernitas,0.00,103,0,53
Uniformes,0.00,103,0,54
Goshik,-390.00,103,-390,55
Venus,-590.00,103,-590,56
Azaleia,-600.00,103,-600,57
Country Jack,-700.00,103,-700,58
Miss Carol,15839239.34,104,15839239,34,1
Adidas,14251933.92,104,14251933,92,2
Topper,11838030.94,104,11838030,94,3
New Balance,10288325.16,104,10288325,16,4
PUSH,5900897.10,104,5900897,1,5
Reebok,5371561.00,104,5371561,6
Puma,4636374.00,104,4636374,7
Converse,4180520.00,104,4180520,8
Clarks,4039670.00,104,4039670,9
North Sails N+,3435022.08,104,3435022,08,10
Crocs,3364758.16,104,3364758,16,11
Camarao,3196121.70,104,3196121,7,12
Freeway ,3016727.00,104,3016727,13
Lombardino,2386998.00,104,2386998,14
MINI Miss Carol,2137939.82,104,2137939,82,15
Croco Kids,2039720.10,104,2039720,1,16
PONY,2011489.00,104,2011489,17
Umbro,1980458.00,104,1980458,18
Wassington   ,1815560.00,104,1815560,19
Branch,1761533.92,104,1761533,92,20
Bottero,921107.16,104,921107,16,21
{Sin Definir},856274.35,104,856274,35,22
Cuerart                  ,616306.00,104,616306,23
Boomerang,468705.16,104,468705,16,24
Caterpillar,321860.00,104,321860,25
Disney,278145.00,104,278145,26
Merrell,199770.00,104,199770,27
Havaianas,166384.00,104,166384,28
A.Giannini,92314.00,104,92314,29
Worker,72900.39,104,72900,39,30
Blanditos,53730.00,104,53730,31
Ortope,53470.00,104,53470,32
DC,26699.00,104,26699,33
Rider,10505.00,104,10505,34
Gallarate,9000.00,104,9000,35
Lady Confort,8700.00,104,8700,36
Goshik,4980.00,104,4980,37
Fujiwara,4661.34,104,4661,34,38
Pigalle ,4390.00,104,4390,39
Pierre Cardin/Dali/Murakami,4020.00,104,4020,40
Ador,3856.37,104,3856,37,41
Frutillitas,3294.00,104,3294,42
Vanzetti,3280.00,104,3280,43
Papasso,3200.00,104,3200,44
Trendy,3069.00,104,3069,45
Azaleia,2688.00,104,2688,46
Ipanema,2444.00,104,2444,47
Hello Kitty,1995.00,104,1995,48
Gola,1980.00,104,1980,49
Sumilon,1649.00,104,1649,50
Benetton,1490.00,104,1490,51
Grendha,998.00,104,998,52
Venus,940.00,104,940,53
Dora,800.00,104,800,54
Mel,600.00,104,600,55
Olympikus                 ,500.00,104,500,56
Spiderman,300.00,104,300,57
Millenium,200.00,104,200,58
Falatino,200.00,104,200,59
Uniformes,0.00,104,0,60
Miss Carol,17252536.08,105,17252536,08,1
Adidas,12984966.18,105,12984966,18,2
New Balance,10301264.64,105,10301264,64,3
Topper,9719466.20,105,9719466,2,4
PUSH,6627087.32,105,6627087,32,5
Puma,5763747.00,105,5763747,6
Reebok,5631060.00,105,5631060,7
Converse,3977960.00,105,3977960,8
North Sails N+,3931950.22,105,3931950,22,9
Crocs,3864126.49,105,3864126,49,10
Clarks,3623580.00,105,3623580,11
Camarao,3202910.04,105,3202910,04,12
Freeway ,2627875.00,105,2627875,13
MINI Miss Carol,2255588.08,105,2255588,08,14
Lombardino,2222535.00,105,2222535,15
Croco Kids,1724334.64,105,1724334,64,16
Wassington   ,1619903.00,105,1619903,17
Umbro,1544406.00,105,1544406,18
Branch,1496527.60,105,1496527,6,19
PONY,1416711.76,105,1416711,76,20
{Sin Definir},810232.88,105,810232,88,21
Bottero,619400.96,105,619400,96,22
Cuerart                  ,567981.00,105,567981,23
A.Giannini,383808.54,105,383808,54,24
Boomerang,320450.64,105,320450,64,25
Havaianas,306449.00,105,306449,26
Disney,288547.00,105,288547,27
Caterpillar,255410.00,105,255410,28
Merrell,173830.00,105,173830,29
Worker,65108.06,105,65108,06,30
Blanditos,43780.00,105,43780,31
Ortope,41891.00,105,41891,32
FILA,31120.00,105,31120,33
Rider,23273.00,105,23273,34
DC,14699.00,105,14699,35
Gallarate,11000.00,105,11000,36
Ipanema,8159.00,105,8159,37
Lady Confort,7600.00,105,7600,38
Goshik,7570.00,105,7570,39
SANJERIY,4980.00,105,4980,40
Trendy,4977.00,105,4977,41
Ador,4868.92,105,4868,92,42
Reef,4470.00,105,4470,43
Pierre Cardin/Dali/Murakami,4280.00,105,4280,44
Frutillitas,3597.00,105,3597,45
Vanzetti,3180.00,105,3180,46
Sumilon,1996.00,105,1996,47
Papasso,1600.00,105,1600,48
Dora,1500.00,105,1500,49
Benetton,1490.00,105,1490,50
Country Jack,1400.00,105,1400,51
Gola,990.00,105,990,52
Hello Kitty,798.00,105,798,53
Grendene,699.00,105,699,54
Via Uno,600.00,105,600,55
Mel,600.00,105,600,56
Spiderman,499.00,105,499,57
Fujiwara,437.37,105,437,37,58
Uniformes,0.00,105,0,59
Miss Carol,21919294.56,106,21919294,56,1
Adidas,16936897.92,106,16936897,92,2
New Balance,10308453.04,106,10308453,04,3
Topper,9785944.42,106,9785944,42,4
PUSH,7799593.96,106,7799593,96,5
Crocs,6981381.28,106,6981381,28,6
Puma,6841095.00,106,6841095,7
MINI Miss Carol,5947505.20,106,5947505,2,8
Clarks,5459552.00,106,5459552,9
Reebok,4801070.00,106,4801070,10
Converse,4114230.00,106,4114230,11
Freeway ,3618685.00,106,3618685,12
North Sails N+,3405837.86,106,3405837,86,13
Camarao,2941802.48,106,2941802,48,14
Lombardino,2690560.00,106,2690560,15
Croco Kids,2562619.10,106,2562619,1,16
Wassington   ,1891882.00,106,1891882,17
Bottero,1682480.72,106,1682480,72,18
PONY,1582412.06,106,1582412,06,19
Umbro,1525520.00,106,1525520,20
Branch,1323522.40,106,1323522,4,21
A.Giannini,906759.52,106,906759,52,22
Havaianas,887202.00,106,887202,23
{Sin Definir},755815.20,106,755815,2,24
Cuerart                  ,641339.00,106,641339,25
Disney,306049.00,106,306049,26
Rider,301627.00,106,301627,27
Boomerang,274253.42,106,274253,42,28
Caterpillar,259810.00,106,259810,29
Azaleia,182978.00,106,182978,30
Ipanema,157077.00,106,157077,31
Merrell,134190.00,106,134190,32
Blanditos,41790.00,106,41790,33
Everlast,40042.00,106,40042,34
Ortope,35118.00,106,35118,35
Worker,27827.22,106,27827,22,36
FILA,24050.00,106,24050,37
Reef,16070.00,106,16070,38
KristoBelga,14700.00,106,14700,39
Gallarate,13000.00,106,13000,40
Ador,8737.15,106,8737,15,41
Goshik,8480.00,106,8480,42
Trendy,8057.00,106,8057,43
Vanzetti,5530.00,106,5530,44
DC,4500.00,106,4500,45
Dora,3600.00,106,3600,46
Sumilon,3493.00,106,3493,47
Fujiwara,3237.64,106,3237,64,48
Lady Confort,3200.00,106,3200,49
Pierre Cardin/Dali/Murakami,1640.00,106,1640,50
Frutillitas,1000.00,106,1000,51
Via Uno,1000.00,106,1000,52
Hello Kitty,998.00,106,998,53
Gola,990.00,106,990,54
Grendha,799.00,106,799,55
Falatino,500.00,106,500,56
Spiderman,499.00,106,499,57
Millenium,400.00,106,400,58
Pigalle ,300.00,106,300,59
Mel,150.00,106,150,60
Cartago,100.00,106,100,61
Euro Jack,100.00,106,100,62
Uniformes,0.00,106,0,63
Grendene,0.00,106,0,64
Miss Carol,26112928.00,107,26112928,1
Adidas,15177259.50,107,15177259,5,2
New Balance,11620412.12,107,11620412,12,3
Crocs,9759633.88,107,9759633,88,4
Topper,9605422.16,107,9605422,16,5
Clarks,8568663.00,107,8568663,6
MINI Miss Carol,6591549.20,107,6591549,2,7
Puma,6563761.36,107,6563761,36,8
PUSH,6526996.06,107,6526996,06,9
Freeway ,5883022.00,107,5883022,10
Reebok,4633636.00,107,4633636,11
Lombardino,4078990.00,107,4078990,12
North Sails N+,3844996.66,107,3844996,66,13
Converse,3835440.00,107,3835440,14
Croco Kids,2954216.34,107,2954216,34,15
Havaianas,2856641.00,107,2856641,16
Camarao,2436420.32,107,2436420,32,17
Wassington   ,1860565.00,107,1860565,18
{Sin Definir},1691750.79,107,1691750,79,19
Bottero,1641763.58,107,1641763,58,20
Rider,1640344.00,107,1640344,21
PONY,1537668.52,107,1537668,52,22
Umbro,1419093.00,107,1419093,23
A.Giannini,1330957.66,107,1330957,66,24
Branch,1307497.40,107,1307497,4,25
Ipanema,1254162.00,107,1254162,26
Azaleia,539159.00,107,539159,27
Disney,481503.00,107,481503,28
Cuerart                  ,453578.00,107,453578,29
Caterpillar,430330.00,107,430330,30
Merrell,217750.00,107,217750,31
Boomerang,192278.64,107,192278,64,32
FILA,68650.00,107,68650,33
KristoBelga,58800.00,107,58800,34
Blanditos,45770.00,107,45770,35
Ortope,39671.00,107,39671,36
Reef,34352.00,107,34352,37
Everlast,29145.00,107,29145,38
Spiderman,22355.00,107,22355,39
Grendene,13840.00,107,13840,40
Worker,11951.95,107,11951,95,41
Gallarate,11700.00,107,11700,42
Trendy,9324.00,107,9324,43
Grendha,9285.00,107,9285,44
ZAXY,8190.00,107,8190,45
DC,8093.00,107,8093,46
Dora,7100.00,107,7100,47
Vanzetti,6320.00,107,6320,48
Pierre Cardin/Dali/Murakami,6194.00,107,6194,49
Goshik,5138.00,107,5138,50
Lady Confort,2600.00,107,2600,51
Ador,1949.36,107,1949,36,52
Frutillitas,1900.00,107,1900,53
Pigalle ,1890.00,107,1890,54
Papasso,1600.00,107,1600,55
Bibi,1400.00,107,1400,56
Fujiwara,876.78,107,876,78,57
Hello Kitty,698.00,107,698,58
Olympikus                 ,500.00,107,500,59
Via Uno,500.00,107,500,60
Sumilon,499.00,107,499,61
Mel,300.00,107,300,62
Falatino,300.00,107,300,63
Varios_Saldos,100.00,107,100,64
Uniformes,0.00,107,0,65
Miss Carol,56747072.56,108,56747072,56,1
Adidas,23051721.04,108,23051721,04,2
Crocs,19725443.98,108,19725443,98,3
New Balance,14457957.38,108,14457957,38,4
Freeway ,11921664.00,108,11921664,5
Topper,11708693.94,108,11708693,94,6
MINI Miss Carol,11474651.52,108,11474651,52,7
PUSH,9776202.76,108,9776202,76,8
Havaianas,9040190.00,108,9040190,9
Puma,8419585.36,108,8419585,36,10
North Sails N+,8363014.88,108,8363014,88,11
Clarks,7432330.82,108,7432330,82,12
Rider,6644814.00,108,6644814,13
Converse,6219790.00,108,6219790,14
Reebok,6187950.00,108,6187950,15
Croco Kids,4752184.24,108,4752184,24,16
Lombardino,4442290.00,108,4442290,17
Camarao,3809933.26,108,3809933,26,18
Ipanema,3329158.00,108,3329158,19
Wassington   ,2877715.00,108,2877715,20
A.Giannini,2620898.70,108,2620898,7,21
Bottero,2601230.06,108,2601230,06,22
Branch,2002161.94,108,2002161,94,23
Disney,1982046.00,108,1982046,24
Umbro,1864394.00,108,1864394,25
PONY,1830730.00,108,1830730,26
{Sin Definir},1376726.27,108,1376726,27,27
Azaleia,1376275.00,108,1376275,28
Cuerart                  ,757553.00,108,757553,29
Caterpillar,559700.00,108,559700,30
Merrell,272610.00,108,272610,31
FOOTY,235666.00,108,235666,32
Boomerang,185479.36,108,185479,36,33
ZAXY,114030.00,108,114030,34
KristoBelga,88200.00,108,88200,35
Ortope,69000.00,108,69000,36
Blanditos,40400.00,108,40400,37
FILA,38680.00,108,38680,38
Everlast,28361.00,108,28361,39
Spiderman,26946.00,108,26946,40
DC,17981.00,108,17981,41
Worker,17518.09,108,17518,09,42
Grendha,15974.00,108,15974,43
Pierre Cardin/Dali/Murakami,11520.00,108,11520,44
Gallarate,10500.00,108,10500,45
Trendy,9670.00,108,9670,46
Grendene,8388.00,108,8388,47
Goshik,7639.00,108,7639,48
Dora,6700.00,108,6700,49
Ador,4964.21,108,4964,21,50
Reef,3950.00,108,3950,51
Benetton,3270.00,108,3270,52
Pigalle ,2680.00,108,2680,53
Frutillitas,2499.00,108,2499,54
Sumilon,1798.00,108,1798,55
Mormaii,1599.00,108,1599,56
Bibi,1200.00,108,1200,57
Via Uno,1200.00,108,1200,58
Lady Confort,1000.00,108,1000,59
Hello Kitty,900.00,108,900,60
Vanzetti,790.00,108,790,61
Fujiwara,709.40,108,709,4,62
Cartago,600.00,108,600,63
Varios_Saldos,500.00,108,500,64
Olympikus                 ,500.00,108,500,65
Euro Jack,500.00,108,500,66
Falatino,300.00,108,300,67
Mel,200.00,108,200,68
Country,0.00,108,0,69
Uniformes,0.00,108,0,70
Miss Carol,20369194.14,109,20369194,14,1
Crocs,11161618.44,109,11161618,44,2
Adidas,10987690.96,109,10987690,96,3
Topper,7080977.50,109,7080977,5,4
New Balance,5832742.58,109,5832742,58,5
Havaianas,5325290.00,109,5325290,6
PUSH,5178052.98,109,5178052,98,7
Freeway ,5087799.00,109,5087799,8
Clarks,4457510.00,109,4457510,9
North Sails N+,3931259.24,109,3931259,24,10
Reebok,3489300.00,109,3489300,11
Converse,3409336.36,109,3409336,36,12
Rider,3360178.00,109,3360178,13
Puma,3214857.58,109,3214857,58,14
MINI Miss Carol,3041402.16,109,3041402,16,15
Lombardino,2212950.00,109,2212950,16
Croco Kids,1782799.64,109,1782799,64,17
Camarao,1728265.92,109,1728265,92,18
Umbro,1653896.00,109,1653896,19
Bottero,1568462.46,109,1568462,46,20
FOOTY,1552399.00,109,1552399,21
Ipanema,1469914.00,109,1469914,22
A.Giannini,1364426.32,109,1364426,32,23
Wassington   ,1351236.00,109,1351236,24
Branch,1011020.00,109,1011020,25
Disney,1006953.00,109,1006953,26
PONY,974220.00,109,974220,27
Azaleia,573115.00,109,573115,28
{Sin Definir},513374.19,109,513374,19,29
Cuerart                  ,459188.00,109,459188,30
Boomerang,248303.14,109,248303,14,31
Caterpillar,119850.00,109,119850,32
Merrell,117760.00,109,117760,33
ZAXY,55440.00,109,55440,34
Blanditos,38810.00,109,38810,35
FILA,34810.00,109,34810,36
KristoBelga,28420.00,109,28420,37
Everlast,17796.00,109,17796,38
Goshik,16990.46,109,16990,46,39
Worker,14744.22,109,14744,22,40
WILSON,12950.00,109,12950,41
Ortope,12705.00,109,12705,42
DC,12644.00,109,12644,43
Spiderman,11477.00,109,11477,44
Reef,4290.00,109,4290,45
Grendha,3894.00,109,3894,46
Pierre Cardin/Dali/Murakami,3370.00,109,3370,47
Grendene,2996.00,109,2996,48
Trendy,2689.00,109,2689,49
Vanzetti,2370.00,109,2370,50
Ador,1932.03,109,1932,03,51
Sumilon,1699.00,109,1699,52
Mel,1650.00,109,1650,53
Benetton,1490.00,109,1490,54
Dora,1100.00,109,1100,55
Pigalle ,1000.00,109,1000,56
Gola,1000.00,109,1000,57
Lady Confort,800.00,109,800,58
Bibi,500.00,109,500,59
Via Uno,500.00,109,500,60
Gallarate,500.00,109,500,61
Mormaii,500.00,109,500,62
Cartago,400.00,109,400,63
Frutillitas,400.00,109,400,64
Varios_Saldos,400.00,109,400,65
Hello Kitty,300.00,109,300,66
Hot Wheels,300.00,109,300,67
Tiernitas,200.00,109,200,68
Fujiwara,170.80,109,170,8,69
Hush Puppies,0.00,109,0,70
Uniformes,0.00,109,0,71
Adidas,14723240.00,110,14723240,1
Miss Carol,12267224.00,110,12267224,2
Topper,11462680.00,110,11462680,3
New Balance,6982190.00,110,6982190,4
PUSH,6474459.00,110,6474459,5
Crocs,5922179.00,110,5922179,6
Puma,4977221.00,110,4977221,7
North Sails N+,4422360.00,110,4422360,8
Reebok,4171870.00,110,4171870,9
Converse,4027930.00,110,4027930,10
Freeway ,3747126.00,110,3747126,11
MINI Miss Carol,3370606.80,110,3370606,8,12
Clarks,3221090.00,110,3221090,13
Umbro,2361369.00,110,2361369,14
Camarao,2160340.00,110,2160340,15
Havaianas,2117639.00,110,2117639,16
Lombardino,1946690.00,110,1946690,17
Croco Kids,1768328.00,110,1768328,18
Boomerang,1761642.00,110,1761642,19
Wassington   ,1732556.00,110,1732556,20
PONY,1643680.00,110,1643680,21
Disney,1561708.00,110,1561708,22
Rider,1300436.00,110,1300436,23
FOOTY,1246008.00,110,1246008,24
A.Giannini,907706.00,110,907706,25
Bottero,875657.00,110,875657,26
Branch,724270.00,110,724270,27
Ipanema,434640.00,110,434640,28
Cuerart                  ,370719.00,110,370719,29
Azaleia,246581.00,110,246581,30
Merrell,178680.00,110,178680,31
SWISS,151032.00,110,151032,32
Caterpillar,117510.00,110,117510,33
Goshik,83990.00,110,83990,34
Blanditos,47720.00,110,47720,35
Ortope,38800.00,110,38800,36
KristoBelga,23528.00,110,23528,37
Lady Confort,22250.00,110,22250,38
Everlast,20411.00,110,20411,39
ZAXY,16305.00,110,16305,40
FILA,16300.00,110,16300,41
DC,14897.00,110,14897,42
WILSON,12050.00,110,12050,43
Worker,10788.68,110,10788,68,44
Pierre Cardin/Dali/Murakami,7190.00,110,7190,45
Trendy,6489.00,110,6489,46
Grendha,5790.00,110,5790,47
Benetton,2970.00,110,2970,48
Sumilon,2796.00,110,2796,49
Fujiwara,2539.61,110,2539,61,50
Reef,2380.00,110,2380,51
Leon,2100.00,110,2100,52
FF,1990.00,110,1990,53
Ador,1901.00,110,1901,54
Mel,1700.00,110,1700,55
Grendene,1398.00,110,1398,56
Pigalle ,1150.00,110,1150,57
Vanzetti,1100.00,110,1100,58
Dora,1000.00,110,1000,59
Gallarate,900.00,110,900,60
Frutillitas,899.00,110,899,61
Angra,700.00,110,700,62
Olympikus                 ,500.00,110,500,63
Bibi,500.00,110,500,64
Via Uno,500.00,110,500,65
Spiderman,499.00,110,499,66
Mormaii,400.00,110,400,67
Varios_Saldos,399.00,110,399,68
Hello Kitty,349.00,110,349,69
Euro Jack,300.00,110,300,70
Falatino,200.00,110,200,71
Uniformes,0.00,110,0,72
{Sin Definir},-839374.82,110,-839374,82,73
Adidas,19337479.00,111,19337479,1
Miss Carol,15007530.00,111,15007530,2
Topper,12469222.00,111,12469222,3
New Balance,9744020.00,111,9744020,4
Puma,7877733.00,111,7877733,5
PUSH,6995111.00,111,6995111,6
Clarks,4880990.00,111,4880990,7
Reebok,4698430.00,111,4698430,8
North Sails N+,4692185.00,111,4692185,9
MINI Miss Carol,4159729.40,111,4159729,4,10
Freeway ,4059759.00,111,4059759,11
Converse,4008950.00,111,4008950,12
Crocs,3865990.00,111,3865990,13
Camarao,2724900.00,111,2724900,14
Umbro,2720983.00,111,2720983,15
Lombardino,2314280.00,111,2314280,16
Wassington   ,2022479.00,111,2022479,17
PONY,1969986.00,111,1969986,18
Croco Kids,1817753.00,111,1817753,19
Lady Confort,1309780.00,111,1309780,20
Boomerang,1188697.00,111,1188697,21
Branch,1056810.00,111,1056810,22
Havaianas,913693.00,111,913693,23
Disney,784513.00,111,784513,24
Bottero,601295.00,111,601295,25
FOOTY,544404.00,111,544404,26
Rider,494708.00,111,494708,27
Cuerart                  ,385012.00,111,385012,28
A.Giannini,316329.00,111,316329,29
Caterpillar,163180.00,111,163180,30
Mundial,148781.00,111,148781,31
Merrell,142000.00,111,142000,32
Ipanema,136603.00,111,136603,33
SWISS,88702.00,111,88702,34
Azaleia,40225.00,111,40225,35
Blanditos,35820.00,111,35820,36
Worker,33809.32,111,33809,32,37
FILA,31520.00,111,31520,38
Ortope,20429.00,111,20429,39
DC,19499.00,111,19499,40
Goshik,17130.00,111,17130,41
KristoBelga,13230.00,111,13230,42
Everlast,12674.00,111,12674,43
Reef,5650.00,111,5650,44
WILSON,5280.00,111,5280,45
ZAXY,4859.00,111,4859,46
Ador,3855.50,111,3855,5,47
Vanzetti,2980.00,111,2980,48
Pierre Cardin/Dali/Murakami,2750.00,111,2750,49
Gallarate,2500.00,111,2500,50
Trendy,2190.00,111,2190,51
Benetton,1980.00,111,1980,52
Mel,1800.00,111,1800,53
Papasso,1600.00,111,1600,54
Pigalle ,1590.00,111,1590,55
Sumilon,1298.00,111,1298,56
Falatino,900.00,111,900,57
Futbol,800.00,111,800,58
Fujiwara,674.05,111,674,05,59
Via Uno,500.00,111,500,60
Bibi,499.00,111,499,61
Venus,470.00,111,470,62
Grendha,399.00,111,399,63
Hello Kitty,399.00,111,399,64
Uniformes,0.00,111,0,65
{Sin Definir},-690047.34,111,-690047,34,66
Adidas,15380970.00,112,15380970,1
Miss Carol,14523769.00,112,14523769,2
Topper,9793109.00,112,9793109,3
New Balance,8696550.00,112,8696550,4
Puma,7276412.00,112,7276412,5
Clarks,6074472.00,112,6074472,6
PUSH,5693312.00,112,5693312,7
Reebok,4666050.00,112,4666050,8
MINI Miss Carol,4467362.00,112,4467362,9
Freeway ,4108930.00,112,4108930,10
Umbro,3461480.00,112,3461480,11
North Sails N+,3206008.00,112,3206008,12
Lombardino,2635170.00,112,2635170,13
Crocs,2479210.00,112,2479210,14
Converse,2299682.00,112,2299682,15
Camarao,2120750.00,112,2120750,16
Wassington   ,1931310.00,112,1931310,17
Croco Kids,1875364.00,112,1875364,18
Branch,1841830.00,112,1841830,19
Bottero,1458390.00,112,1458390,20
Lady Confort,1405790.00,112,1405790,21
PONY,986492.00,112,986492,22
FOOTY,765501.00,112,765501,23
Disney,669702.00,112,669702,24
Havaianas,334668.00,112,334668,25
Boomerang,306734.00,112,306734,26
Cuerart                  ,260220.00,112,260220,27
Bibi,127846.00,112,127846,28
Mundial,126113.00,112,126113,29
A.Giannini,111836.00,112,111836,30
SWISS,108779.00,112,108779,31
Rider,78017.00,112,78017,32
Merrell,71690.00,112,71690,33
Caterpillar,71640.00,112,71640,34
Worker,35648.34,112,35648,34,35
FILA,26150.00,112,26150,36
Blanditos,25870.00,112,25870,37
Ortope,21576.00,112,21576,38
Everlast,19434.00,112,19434,39
Ipanema,16260.00,112,16260,40
KristoBelga,10290.00,112,10290,41
DC,7699.00,112,7699,42
Reef,7250.00,112,7250,43
Trendy,6937.00,112,6937,44
Ador,5585.99,112,5585,99,45
Pierre Cardin/Dali/Murakami,4390.00,112,4390,46
Papasso,3200.00,112,3200,47
Goshik,2700.00,112,2700,48
Fujiwara,2008.47,112,2008,47,49
Vanzetti,1700.00,112,1700,50
Hello Kitty,1596.00,112,1596,51
Sumilon,1200.00,112,1200,52
Venus,1000.00,112,1000,53
Leon,800.00,112,800,54
Azaleia,600.00,112,600,55
Spiderman,499.00,112,499,56
Frutillitas,400.00,112,400,57
Grendha,399.00,112,399,58
Varios_Saldos,250.00,112,250,59
Dora,200.00,112,200,60
Atma,21.35,112,21,35,61
Uniformes,0.00,112,0,62
WILSON,0.00,112,0,63
{Sin Definir},-3283277.84,112,-3283277,84,64
Miss Carol,23654622.00,113,23654622,1
Adidas,16335000.00,113,16335000,2
Topper,12711208.00,113,12711208,3
New Balance,10841110.00,113,10841110,4
Puma,7586982.00,113,7586982,5
PUSH,6837185.00,113,6837185,6
Freeway ,6128423.00,113,6128423,7
Reebok,6079750.00,113,6079750,8
Clarks,5347620.00,113,5347620,9
MINI Miss Carol,4907006.00,113,4907006,10
North Sails N+,3919407.00,113,3919407,11
Umbro,3566167.00,113,3566167,12
Bottero,3258127.00,113,3258127,13
Lombardino,3172610.00,113,3172610,14
Crocs,3124510.00,113,3124510,15
Converse,2845950.00,113,2845950,16
Lady Confort,2820130.00,113,2820130,17
Branch,2588970.00,113,2588970,18
Wassington   ,2380493.00,113,2380493,19
Croco Kids,2323817.00,113,2323817,20
Camarao,2079120.00,113,2079120,21
FOOTY,1112796.00,113,1112796,22
PONY,894076.00,113,894076,23
Disney,846151.00,113,846151,24
Cuerart                  ,390469.00,113,390469,25
Boomerang,272270.00,113,272270,26
Bibi,154753.00,113,154753,27
Havaianas,132997.00,113,132997,28
A.Giannini,105800.00,113,105800,29
Mundial,101101.00,113,101101,30
SWISS,96194.00,113,96194,31
Merrell,95970.00,113,95970,32
Worker,68035.06,113,68035,06,33
KristoBelga,54390.00,113,54390,34
Caterpillar,54200.00,113,54200,35
Everlast,27979.00,113,27979,36
FILA,24460.00,113,24460,37
Blanditos,23880.00,113,23880,38
Ortope,21547.00,113,21547,39
Rider,13404.00,113,13404,40
Papasso,9600.00,113,9600,41
DC,7300.00,113,7300,42
Ipanema,6590.00,113,6590,43
Trendy,6338.00,113,6338,44
Pierre Cardin/Dali/Murakami,6130.00,113,6130,45
Ador,5821.31,113,5821,31,46
Goshik,5670.00,113,5670,47
WILSON,5180.00,113,5180,48
Reef,4080.00,113,4080,49
Gallarate,4000.00,113,4000,50
Vanzetti,2300.00,113,2300,51
Fujiwara,1246.84,113,1246,84,52
Hello Kitty,999.00,113,999,53
Azaleia,899.00,113,899,54
Sumilon,798.00,113,798,55
Via Uno,500.00,113,500,56
Gola,300.00,113,300,57
Bioconfort,300.00,113,300,58
Dora,200.00,113,200,59
Mel,200.00,113,200,60
Uniformes,0.00,113,0,61
Frutillitas,-400.00,113,-400,62
{Sin Definir},-543210.97,113,-543210,97,63
Miss Carol,31794899.01,114,31794899,01,1
Adidas,18903900.00,114,18903900,2
Topper,15404581.00,114,15404581,3
New Balance,13420880.01,114,13420880,01,4
Puma,8615745.00,114,8615745,5
Freeway ,8558020.99,114,8558020,99,6
PUSH,8093316.00,114,8093316,7
