name,value,year,lastValue,rank
Falatino,91277,14,70667,36
Tiernitas,25124,14,63989,37
Hello Kitty,5645,14,57724,38
Varios_Saldos,71376,14,54632,39
Ginga,20033,14,45051,40
Spiderman,3538,14,40458,41
Crocs,10278,14,33748,42
Blanditos,16500,14,31800,43
ZAXY,98540,14,31210,44
Grendha,1196,14,27073,45
Bottero,111516,14,23039,46
Legitimo,8940,14,13900,47
FF,8970,14,11960,48
Disponible,9800,14,11500,49
Hot Wheels,-170,14,6820,50
Bioconfort,10769,14,5892,51
Grendene,7479,14,5890,52
Via Uno,9970,14,5150,53
Natalia K,800,14,2250,54
Aquarella,500,14,1693,55
SANJERIY,2097,14,1398,56
Kadú,300,14,1200,57
Annisa Group.,1495,14,897,58
MINI Miss Carol,55838,14,800,59
Arye - Portter,1596,14,798,60
Rain Boot,1596,14,798,61
Euro Teens,400,14,300,62
Indian Red,200,14,200,63
Sonho De Crianca,100,14,200,64
Topper,4719348,15,6061840,1
PUSH,3629968,15,4729127,2
Reebok,4087275,15,3859538,3
Miss Carol,4856112,15,2971256,4
Puma,2916243,15,2920372,5
Lombardino,2461725,15,2508821,6
Camarao,3397366,15,2398348,7
Converse,1497006,15,2330998,8
A.Giannini,1547418,15,1715792,9
New Balance,1488697,15,1601782,10
Adidas,1103075,15,1399127,11
Sumilon,2169240,15,1331132,12
Freeway ,968519,15,1247346,13
Lady Confort,1629205,15,1150210,14
Umbro,738622,15,997101,15
North Sails N+,555921,15,796053,16
Olympikus                 ,634320,15,674753,17
Goshik,467171,15,672425,18
Vanzetti,526387,15,606642,19
Pigalle ,508590,15,577234,20
Wassington   ,582629,15,502458,21
Branch,602675,15,449929,22
Bibi,389276,15,391780,23
Gallarate,354820,15,333220,24
Havaianas,45642,15,302311,25
Croco Kids,692086,15,259473,26
Mistral,323180,15,249260,27
Azaleia,40991,15,248529,28
Cuerart                  ,257395,15,187206,29
Rider,15177,15,165039,30
Bottero,495580,15,111516,31
Reef,69200,15,106856,32
Country Jack,24975,15,103898,33
Mc Jason,84860,15,100797,34
ZAXY,163257,15,98540,35
Falatino,104704,15,91277,36
Varios_Saldos,51740,15,71376,37
Euro Jack,26818,15,67439,38
Mormaii,4793,15,57267,39
MINI Miss Carol,62031,15,55838,40
Tiernitas,22147,15,25124,41
Ginga,2691,15,20033,42
Blanditos,600,15,16500,43
Bioconfort,34540,15,10769,44
Crocs,3390,15,10278,45
Via Uno,76340,15,9970,46
Disponible,10400,15,9800,47
FF,11960,15,8970,48
Legitimo,7450,15,8940,49
Grendene,800,15,7479,50
Hello Kitty,250,15,5645,51
Spiderman,220,15,3538,52
Ador,245275,15,3480,53
Chiquillos,1800,15,2400,54
SANJERIY,1199,15,2097,55
Arye - Portter,3842,15,1596,56
Rain Boot,1397,15,1596,57
Angra,2800,15,1000,58
Democrata,3000,15,1000,59
Aquarella,199,15,500,60
Miss Carol,7478950,16,4856112,1
Topper,4963296,16,4719348,2
Reebok,5047054,16,4087275,3
PUSH,4270107,16,3629968,4
Camarao,2445294,16,3397366,5
Puma,3838771,16,2916243,6
Lombardino,2524567,16,2461725,7
Sumilon,2191979,16,2169240,8
Lady Confort,1909206,16,1629205,9
A.Giannini,1385169,16,1547418,10
Converse,1742035,16,1497006,11
New Balance,1798709,16,1488697,12
Adidas,631910,16,1103075,13
Freeway ,1103917,16,968519,14
Umbro,806304,16,738622,15
Croco Kids,1189766,16,692086,16
Olympikus                 ,1477210,16,634320,17
Branch,777344,16,602675,18
Wassington   ,666587,16,582629,19
North Sails N+,502994,16,555921,20
Vanzetti,506614,16,526387,21
Pigalle ,378960,16,508590,22
Bottero,1522926,16,495580,23
Goshik,309724,16,467171,24
Bibi,714663,16,389276,25
Gallarate,389140,16,354820,26
Mistral,306360,16,323180,27
Cuerart                  ,252918,16,257395,28
Ador,659958,16,245275,29
ZAXY,87150,16,163257,30
Venus,60860,16,113590,31
Falatino,123398,16,104704,32
Mc Jason,83259,16,84860,33
Via Uno,205210,16,76340,34
Reef,75250,16,69200,35
MINI Miss Carol,42154,16,62031,36
Varios_Saldos,45230,16,51740,37
Havaianas,15230,16,45642,38
Azaleia,16879,16,40991,39
Bioconfort,12430,16,34540,40
Euro Jack,33960,16,26818,41
Country Jack,40959,16,24975,42
Tiernitas,100627,16,22147,43
Rider,4160,16,15177,44
FF,2990,16,11960,45
Disponible,14700,16,10400,46
Legitimo,2980,16,7450,47
Mormaii,598,16,4793,48
Arye - Portter,1847,16,3842,49
Crocs,2093,16,3390,50
Democrata,2600,16,3000,51
Angra,1000,16,2800,52
Ginga,2093,16,2691,53
Chiquillos,1500,16,1800,54
Papasso,98450,16,1790,55
Rain Boot,798,16,1397,56
SANJERIY,500,16,1199,57
Grendene,300,16,800,58
Retoric,100,16,300,59
Aquarella,200,16,199,60
Miss Carol,6212630,17,7478950,1
Reebok,5224806,17,5047054,2
Topper,4591611,17,4963296,3
PUSH,4477428,17,4270107,4
Puma,4325149,17,3838771,5
Lombardino,2719038,17,2524567,6
Camarao,2961753,17,2445294,7
Sumilon,1653021,17,2191979,8
Lady Confort,1369649,17,1909206,9
New Balance,1830479,17,1798709,10
Converse,2079815,17,1742035,11
Bottero,1002074,17,1522926,12
Olympikus                 ,1538030,17,1477210,13
A.Giannini,893436,17,1385169,14
Croco Kids,1348766,17,1189766,15
Freeway ,1449170,17,1103917,16
Umbro,779208,17,806304,17
Branch,922881,17,777344,18
Bibi,600495,17,714663,19
Wassington   ,639977,17,666587,20
Ador,409154,17,659958,21
Adidas,969465,17,631910,22
Vanzetti,377371,17,506614,23
North Sails N+,2121431,17,502994,24
Gallarate,488390,17,389140,25
Pigalle ,325970,17,378960,26
Goshik,278238,17,309724,27
Mistral,376910,17,306360,28
Cuerart                  ,227516,17,252918,29
Via Uno,175580,17,205210,30
Falatino,68569,17,123398,31
Tiernitas,49240,17,100627,32
Papasso,250600,17,98450,33
ZAXY,28070,17,87150,34
Mc Jason,92383,17,83259,35
Reef,127590,17,75250,36
Venus,76380,17,60860,37
Varios_Saldos,40690,17,45230,38
MINI Miss Carol,21576,17,42154,39
Country Jack,45954,17,40959,40
Euro Jack,20126,17,33960,41
Azaleia,16270,17,16879,42
Havaianas,13265,17,15230,43
Disponible,11000,17,14700,44
Bioconfort,16283,17,12430,45
Rider,5540,17,4160,46
FF,38670,17,2990,47
Legitimo,5960,17,2980,48
Democrata,2300,17,2600,49
Crocs,200,17,2093,50
Ginga,897,17,2093,51
Arye - Portter,1398,17,1847,52
Chiquillos,1470,17,1500,53
Angra,1000,17,1000,54
Rain Boot,399,17,798,55
Mormaii,490,17,598,56
SANJERIY,500,17,500,57
Retoric,100,17,100,58
Miss Carol,5457665,18,6212630,1
Reebok,5123934,18,5224806,2
Topper,4162017,18,4591611,3
PUSH,4194743,18,4477428,4
Puma,3398995,18,4325149,5
Camarao,3073843,18,2961753,6
Lombardino,2622334,18,2719038,7
North Sails N+,1927872,18,2121431,8
Converse,1400191,18,2079815,9
New Balance,1929484,18,1830479,10
Sumilon,1422380,18,1653021,11
Olympikus                 ,1440020,18,1538030,12
Freeway ,1530823,18,1449170,13
Lady Confort,1164992,18,1369649,14
Croco Kids,976926,18,1348766,15
Bottero,574630,18,1002074,16
Adidas,1116100,18,969465,17
Branch,1533540,18,922881,18
A.Giannini,894112,18,893436,19
Umbro,843831,18,779208,20
Wassington   ,608708,18,639977,21
Bibi,569096,18,600495,22
Gallarate,535840,18,488390,23
Ador,446150,18,409154,24
Vanzetti,303872,18,377371,25
Mistral,390720,18,376910,26
Pigalle ,190800,18,325970,27
Goshik,218533,18,278238,28
Papasso,414500,18,250600,29
Cuerart                  ,252708,18,227516,30
Via Uno,126770,18,175580,31
Reef,120990,18,127590,32
Mc Jason,98413,18,92383,33
Venus,106150,18,76380,34
Falatino,47849,18,68569,35
Tiernitas,36818,18,49240,36
Country Jack,38952,18,45954,37
Varios_Saldos,33030,18,40690,38
FF,86910,18,38670,39
ZAXY,32150,18,28070,40
MINI Miss Carol,11188,18,21576,41
Euro Jack,17372,18,20126,42
Bioconfort,10995,18,16283,43
Azaleia,6192,18,16270,44
Havaianas,19900,18,13265,45
Disponible,11500,18,11000,46
Rider,9519,18,5540,47
Democrata,11200,18,2300,48
Chiquillos,300,18,1470,49
Arye - Portter,1698,18,1398,50
Angra,0,18,1000,51
Futbol,1600,18,1000,52
Ginga,1495,18,897,53
SANJERIY,500,18,500,54
Rain Boot,1199,18,399,55
Annisa Group.,299,18,235,56
Crocs,698,18,200,57
Retoric,500,18,100,58
Miss Carol,3865788,19,5457665,1
Reebok,4823606,19,5123934,2
PUSH,4443543,19,4194743,3
Topper,4834870,19,4162017,4
Puma,2812232,19,3398995,5
Camarao,2032439,19,3073843,6
Lombardino,2086580,19,2622334,7
New Balance,1846871,19,1929484,8
North Sails N+,1297039,19,1927872,9
Branch,878697,19,1533540,10
Freeway ,1259319,19,1530823,11
Olympikus                 ,1349763,19,1440020,12
Sumilon,1195787,19,1422380,13
Converse,1306907,19,1400191,14
Lady Confort,1035006,19,1164992,15
Adidas,904761,19,1116100,16
Croco Kids,837390,19,976926,17
A.Giannini,1148865,19,894112,18
Umbro,780270,19,843831,19
Wassington   ,489581,19,608708,20
Bottero,367120,19,574630,21
Bibi,492483,19,569096,22
Gallarate,422980,19,535840,23
Ador,240171,19,446150,24
Papasso,87710,19,414500,25
Mistral,296470,19,390720,26
Vanzetti,287652,19,303872,27
Cuerart                  ,306403,19,252708,28
Goshik,360695,19,218533,29
Pigalle ,236810,19,190800,30
Via Uno,201410,19,126770,31
Reef,66489,19,120990,32
Venus,53660,19,106150,33
Mc Jason,39028,19,98413,34
FF,115810,19,86910,35
Falatino,29145,19,47849,36
Country Jack,24975,19,38952,37
Tiernitas,42903,19,36818,38
Varios_Saldos,33410,19,33030,39
ZAXY,17700,19,32150,40
Havaianas,30935,19,19900,41
Euro Jack,4500,19,17372,42
Disponible,3800,19,11500,43
Democrata,3950,19,11200,44
MINI Miss Carol,23275,19,11188,45
Bioconfort,7000,19,10995,46
Rider,7390,19,9519,47
Azaleia,24569,19,6192,48
Arye - Portter,1549,19,1698,49
Futbol,500,19,1600,50
Ginga,897,19,1495,51
Rain Boot,1299,19,1199,52
Retoric,100,19,500,53
Chiquillos,1800,19,300,54
Topper,4630463,20,4834870,1
Reebok,4825927,20,4823606,2
PUSH,4807296,20,4443543,3
Miss Carol,3974459,20,3865788,4
Puma,3913660,20,2812232,5
Lombardino,1881068,20,2086580,6
Camarao,1693824,20,2032439,7
New Balance,1676140,20,1846871,8
Olympikus                 ,1018442,20,1349763,9
Converse,1090442,20,1306907,10
North Sails N+,803648,20,1297039,11
Freeway ,1316477,20,1259319,12
Sumilon,1148330,20,1195787,13
A.Giannini,1697095,20,1148865,14
Lady Confort,984206,20,1035006,15
Adidas,1190886,20,904761,16
Branch,559939,20,878697,17
Croco Kids,856905,20,837390,18
Umbro,713334,20,780270,19
Bibi,277917,20,492483,20
Wassington   ,391752,20,489581,21
Gallarate,324540,20,422980,22
Bottero,165876,20,367120,23
Goshik,497763,20,360695,24
Cuerart                  ,257822,20,306403,25
Mistral,259950,20,296470,26
Vanzetti,249493,20,287652,27
Ador,28677,20,240171,28
Pigalle ,390552,20,236810,29
Via Uno,370970,20,201410,30
FF,91890,20,115810,31
Papasso,12530,20,87710,32
Reef,27000,20,66489,33
Venus,36590,20,53660,34
Tiernitas,28926,20,42903,35
Mc Jason,22162,20,39028,36
Varios_Saldos,16310,20,33410,37
Havaianas,98652,20,30935,38
Falatino,31140,20,29145,39
Country Jack,13995,20,24975,40
Azaleia,67259,20,24569,41
MINI Miss Carol,30568,20,23275,42
ZAXY,14460,20,17700,43
Rider,19269,20,7390,44
Bioconfort,10298,20,7000,45
Euro Jack,1999,20,4500,46
Democrata,4200,20,3950,47
Disponible,9100,20,3800,48
Mormaii,5274,20,2060,49
Chiquillos,1750,20,1800,50
Arye - Portter,1797,20,1549,51
Rain Boot,1597,20,1299,52
Ginga,2990,20,897,53
Spiderman,1049,20,200,54
Retoric,300,20,100,55
Reebok,5181399,21,4825927,1
PUSH,4530276,21,4807296,2
Topper,5107733,21,4630463,3
Miss Carol,4544102,21,3974459,4
Puma,4691945,21,3913660,5
Lombardino,2058788,21,1881068,6
A.Giannini,2284766,21,1697095,7
Camarao,1757555,21,1693824,8
New Balance,1688855,21,1676140,9
Freeway ,1946376,21,1316477,10
Adidas,1821750,21,1190886,11
Sumilon,1147503,21,1148330,12
Converse,1950248,21,1090442,13
Olympikus                 ,1056274,21,1018442,14
Lady Confort,1009670,21,984206,15
Croco Kids,2260484,21,856905,16
North Sails N+,736602,21,803648,17
Umbro,725262,21,713334,18
Branch,478427,21,559939,19
Goshik,668740,21,497763,20
Wassington   ,418743,21,391752,21
Pigalle ,762344,21,390552,22
Via Uno,339070,21,370970,23
Gallarate,284470,21,324540,24
Bibi,481916,21,277917,25
Mistral,250300,21,259950,26
Cuerart                  ,164362,21,257822,27
Vanzetti,172131,21,249493,28
Bottero,437665,21,165876,29
Havaianas,494923,21,98652,30
FF,117400,21,91890,31
Azaleia,254562,21,67259,32
Venus,1960,21,36590,33
Falatino,33243,21,31140,34
MINI Miss Carol,40855,21,30568,35
Tiernitas,12768,21,28926,36
Ador,1605,21,28677,37
Reef,18500,21,27000,38
Mc Jason,10283,21,22162,39
Rider,172235,21,19269,40
Varios_Saldos,20439,21,16310,41
Millenium,44127,21,15574,42
ZAXY,11030,21,14460,43
Country Jack,12987,21,13995,44
Bioconfort,9693,21,10298,45
Disponible,4300,21,9100,46
Mormaii,63024,21,5274,47
Democrata,6400,21,4200,48
Euro Teens,2500,21,3500,49
Ginga,6578,21,2990,50
Crocs,4195,21,2795,51
Blanditos,6578,21,2698,52
SANJERIY,2099,21,2300,53
Euro Jack,19495,21,1999,54
Chiquillos,500,21,1750,55
Rain Boot,399,21,1597,56
Grendha,13153,21,1495,57
Grendene,2400,21,1300,58
Spiderman,78067,21,1049,59
Reebok,5929369,22,5181399,1
Topper,5475444,22,5107733,2
Puma,4852135,22,4691945,3
Miss Carol,5182277,22,4544102,4
PUSH,5443760,22,4530276,5
A.Giannini,3014844,22,2284766,6
Croco Kids,2702773,22,2260484,7
Lombardino,2943084,22,2058788,8
Converse,2907200,22,1950248,9
Freeway ,2904545,22,1946376,10
Adidas,3245320,22,1821750,11
Camarao,2873766,22,1757555,12
New Balance,1942628,22,1688855,13
Sumilon,1044532,22,1147503,14
Olympikus                 ,1061403,22,1056274,15
Lady Confort,1091499,22,1009670,16
Pigalle ,1125972,22,762344,17
North Sails N+,1426368,22,736602,18
Umbro,683400,22,725262,19
Goshik,508298,22,668740,20
Havaianas,1738308,22,494923,21
Bibi,500735,22,481916,22
Branch,442155,22,478427,23
Bottero,1116219,22,437665,24
Wassington   ,445378,22,418743,25
Via Uno,275840,22,339070,26
Gallarate,591480,22,284470,27
Azaleia,435788,22,254562,28
Mistral,368610,22,250300,29
Rider,1242063,22,172235,30
Vanzetti,110170,22,172131,31
Cuerart                  ,349390,22,164362,32
Hello Kitty,407401,22,135110,33
FF,169681,22,117400,34
Spiderman,275717,22,78067,35
Mormaii,184437,22,63024,36
Millenium,143185,22,44127,37
MINI Miss Carol,29667,22,40855,38
Falatino,27277,22,33243,39
Ipanema,288650,22,24890,40
Angra,38710,22,20540,41
Varios_Saldos,32999,22,20439,42
Euro Jack,30795,22,19495,43
Reef,16000,22,18500,44
Grendha,32200,22,13153,45
Country Jack,2997,22,12987,46
Tiernitas,19305,22,12768,47
ZAXY,6260,22,11030,48
Mc Jason,2196,22,10283,49
Bioconfort,1800,22,9693,50
Blanditos,10764,22,6578,51
Ginga,7376,22,6578,52
Democrata,7200,22,6400,53
Disponible,12800,22,4300,54
Crocs,7786,22,4195,55
Euro Teens,3200,22,2500,56
Grendene,2300,22,2400,57
SANJERIY,1500,22,2099,58
Venus,0,22,1960,59
Ador,1166,22,1605,60
Chiquillos,250,22,500,61
G&F,600,22,500,62
Natalia K,800,22,500,63
Hot Wheels,3410,22,230,64
Aquarella,250,22,200,65
Reebok,6598586,23,5929369,1
Topper,6248880,23,5475444,2
PUSH,5224809,23,5443760,3
Miss Carol,8036421,23,5182277,4
Puma,5814026,23,4852135,5
Adidas,4706744,23,3245320,6
A.Giannini,5279181,23,3014844,7
Lombardino,3881071,23,2943084,8
Converse,2990763,23,2907200,9
Freeway ,6905711,23,2904545,10
Camarao,3986848,23,2873766,11
Croco Kids,3527821,23,2702773,12
New Balance,2296152,23,1942628,13
Havaianas,6042097,23,1738308,14
North Sails N+,3256466,23,1426368,15
Rider,4724018,23,1242063,16
Pigalle ,1087675,23,1125972,17
Bottero,1953320,23,1116219,18
Lady Confort,1519442,23,1091499,19
Olympikus                 ,1334773,23,1061403,20
Sumilon,1021588,23,1044532,21
Umbro,870463,23,683400,22
Gallarate,948180,23,591480,23
Goshik,518088,23,508298,24
Bibi,443054,23,500735,25
Wassington   ,526270,23,445378,26
Branch,804481,23,442155,27
Azaleia,1494439,23,435788,28
Hello Kitty,799014,23,407401,29
Mistral,681470,23,368610,30
Cuerart                  ,349751,23,349390,31
Ipanema,1105941,23,288650,32
Via Uno,139440,23,275840,33
Spiderman,566053,23,275717,34
Mormaii,636749,23,184437,35
FF,99860,23,169681,36
Millenium,468874,23,143185,37
Vanzetti,75979,23,110170,38
Angra,98667,23,38710,39
Varios_Saldos,18800,23,32999,40
Grendha,54939,23,32200,41
Euro Jack,93784,23,30795,42
MINI Miss Carol,22576,23,29667,43
Falatino,35763,23,27277,44
Tiernitas,62909,23,19305,45
Reef,91340,23,16000,46
Disponible,34900,23,12800,47
Blanditos,16643,23,10764,48
Crocs,15073,23,7786,49
Ginga,22030,23,7376,50
Democrata,1700,23,7200,51
ZAXY,6070,23,6260,52
Hot Wheels,4420,23,3410,53
Euro Teens,1450,23,3200,54
Legitimo,5480,23,3090,55
Country Jack,4995,23,2997,56
Grendene,2100,23,2300,57
Mc Jason,4000,23,2196,58
Bioconfort,1900,23,1800,59
SANJERIY,10398,23,1500,60
Ador,-299,23,1166,61
Natalia K,200,23,800,62
G&F,1200,23,600,63
Indian Red,-100,23,500,64
Aquarella,499,23,250,65
Venus,1470,23,0,66
Miss Carol,3157684,24,8036421,1
Freeway ,2585830,24,6905711,2
Reebok,3255468,24,6598586,3
Topper,3241724,24,6248880,4
Havaianas,2723516,24,6042097,5
Puma,2726946,24,5814026,6
A.Giannini,1953399,24,5279181,7
PUSH,2464104,24,5224809,8
Rider,2027984,24,4724018,9
Adidas,1970640,24,4706744,10
Camarao,1259936,24,3986848,11
Lombardino,1652990,24,3881071,12
Croco Kids,1035956,24,3527821,13
North Sails N+,1127222,24,3256466,14
Converse,1368604,24,2990763,15
New Balance,969079,24,2296152,16
Bottero,686190,24,1953320,17
Lady Confort,682487,24,1519442,18
Azaleia,840613,24,1494439,19
Olympikus                 ,758732,24,1334773,20
Ipanema,713351,24,1105941,21
Pigalle ,434770,24,1087675,22
Sumilon,374741,24,1021588,23
Gallarate,359580,24,948180,24
Umbro,427219,24,870463,25
Branch,245718,24,804481,26
Hello Kitty,491479,24,799014,27
Mistral,178870,24,681470,28
Mormaii,230476,24,636749,29
Spiderman,261134,24,566053,30
Wassington   ,278337,24,526270,31
Goshik,229150,24,518088,32
Millenium,261504,24,468874,33
Bibi,232718,24,443054,34
Cuerart                  ,187396,24,349751,35
Via Uno,146460,24,139440,36
FF,52820,24,99860,37
Angra,64870,24,98667,38
Euro Jack,41950,24,93784,39
Reef,22250,24,91340,40
Vanzetti,44456,24,75979,41
Tiernitas,29775,24,62909,42
Grendha,23077,24,54939,43
Falatino,14830,24,35763,44
Disponible,6000,24,34900,45
MINI Miss Carol,14484,24,22576,46
Ginga,13117,24,22030,47
Varios_Saldos,7889,24,18800,48
Blanditos,12935,24,16643,49
Crocs,5988,24,15073,50
SANJERIY,800,24,10398,51
ZAXY,8150,24,6070,52
Legitimo,5500,24,5480,53
Country Jack,1998,24,4995,54
Hot Wheels,3950,24,4420,55
Mc Jason,3098,24,4000,56
Grendene,600,24,2100,57
Bioconfort,1600,24,1900,58
Democrata,600,24,1700,59
Venus,490,24,1470,60
Kadú,0,24,1400,61
Cartago,100,24,1050,62
Country,1500,24,900,63
Natalia K,200,24,200,64
Reebok,3945529,25,3255468,1
Topper,5731499,25,3241724,2
Miss Carol,2893164,25,3157684,3
Puma,3377782,25,2726946,4
Havaianas,1110312,25,2723516,5
Freeway ,1603141,25,2585830,6
PUSH,4227822,25,2464104,7
Rider,796487,25,2027984,8
Adidas,1692899,25,1970640,9
A.Giannini,1525942,25,1953399,10
Lombardino,1604972,25,1652990,11
Converse,1664263,25,1368604,12
Camarao,1483460,25,1259936,13
North Sails N+,1198321,25,1127222,14
Croco Kids,578871,25,1035956,15
New Balance,1015368,25,969079,16
Azaleia,304725,25,840613,17
Olympikus                 ,873589,25,758732,18
Ipanema,352493,25,713351,19
Bottero,565721,25,686190,20
Lady Confort,625776,25,682487,21
Hello Kitty,276951,25,491479,22
Pigalle ,517490,25,434770,23
Umbro,499938,25,427219,24
Sumilon,846702,25,374741,25
Gallarate,339840,25,359580,26
Wassington   ,373672,25,278337,27
Millenium,163295,25,261504,28
Spiderman,113098,25,261134,29
Branch,229635,25,245718,30
Bibi,542572,25,232718,31
Mormaii,83968,25,230476,32
Goshik,900964,25,229150,33
Cuerart                  ,192051,25,187396,34
Mistral,154640,25,178870,35
Via Uno,249630,25,146460,36
Angra,40918,25,64870,37
FF,76940,25,52820,38
Vanzetti,180282,25,44456,39
Euro Jack,22200,25,41950,40
Tiernitas,18753,25,29775,41
Grendha,8939,25,23077,42
Reef,15940,25,22250,43
Falatino,10936,25,14830,44
MINI Miss Carol,49345,25,14484,45
Ginga,4485,25,13117,46
Blanditos,8159,25,12935,47
Varios_Saldos,3990,25,7889,48
Disponible,10600,25,6000,49
Crocs,3798,25,5988,50
Legitimo,6490,25,5500,51
Hot Wheels,1455,25,3950,52
Mc Jason,2299,25,3098,53
Country Jack,19980,25,1998,54
Bioconfort,900,25,1600,55
Country,2100,25,1500,56
Grendene,400,25,600,57
Venus,980,25,490,58
Annisa Group.,299,25,299,59
Natalia K,100,25,200,60
Kadú,100,25,0,61
Topper,6723915,26,5731499,1
PUSH,6692186,26,4227822,2
Reebok,5670907,26,3945529,3
Puma,5141801,26,3377782,4
Miss Carol,5208485,26,2893164,5
Adidas,1938825,26,1692899,6
Converse,2773203,26,1664263,7
Lombardino,1933830,26,1604972,8
Freeway ,1722753,26,1603141,9
A.Giannini,1690786,26,1525942,10
Camarao,2220624,26,1483460,11
North Sails N+,2828960,26,1198321,12
Havaianas,579148,26,1110312,13
New Balance,1355990,26,1015368,14
Goshik,663918,26,900964,15
Olympikus                 ,1213453,26,873589,16
Sumilon,1416137,26,846702,17
Rider,283845,26,796487,18
Lady Confort,964826,26,625776,19
Croco Kids,1065276,26,578871,20
Bottero,391240,26,565721,21
Bibi,614300,26,542572,22
Pigalle ,929660,26,517490,23
Umbro,556872,26,499938,24
Wassington   ,541792,26,373672,25
Ipanema,92000,26,352493,26
Gallarate,483810,26,339840,27
Azaleia,90971,26,304725,28
Hello Kitty,68605,26,276951,29
Via Uno,445200,26,249630,30
Branch,395991,26,229635,31
Cuerart                  ,155504,26,192051,32
Vanzetti,491544,26,180282,33
Millenium,76059,26,163295,34
Mistral,134650,26,154640,35
Spiderman,34843,26,113098,36
Mormaii,22834,26,83968,37
FF,121790,26,76940,38
MINI Miss Carol,25172,26,49345,39
Angra,13373,26,40918,40
Euro Jack,8350,26,22200,41
Country Jack,29970,26,19980,42
Tiernitas,17556,26,18753,43
Reef,3800,26,15940,44
Falatino,17175,26,10936,45
Disponible,15400,26,10600,46
Grendha,1245,26,8939,47
Blanditos,1592,26,8159,48
Legitimo,6000,26,6490,49
Ador,10889,26,5100,50
Ginga,3289,26,4485,51
Varios_Saldos,43609,26,3990,52
Crocs,1998,26,3798,53
Mc Jason,8293,26,2299,54
Country,3000,26,2100,55
Hot Wheels,225,26,1455,56
Venus,3880,26,980,57
Bioconfort,2700,26,900,58
Grendene,200,26,400,59
Rain Boot,2394,26,399,60
Natalia K,200,26,100,61
Topper,5698311,27,6723915,1
PUSH,5077927,27,6692186,2
